Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,Names,Hits
152,10 Augusti 1780,1780-08-10,RAABEN,5,7 Pilger. 5 Landl. 1 Handw. LEUEN- Hr Martin aus Böhmen. 18 Landl. ROESSLI- Ein Frankfurter,152,0024.txt,UNABLE TO PARSE,
153,10 Augusti 1780,1780-08-10,RAABEN,5,ein Arauer Fuhrmann f. 4. Caspar Lübsch voy Glarus- 4 Landl-,153,0024.txt,UNABLE TO PARSE,
154,13 Augufti 1780,1780-01-13,SCHWERDT,1,Hr. Blumer von Glarus. Carlis de Modena. Hettlinger von Winterthur. Albrecht Mr Joly- Mr Bodier- de Geneve- Mr. Bono di Belgirate. Mazzachelli di Gallarati. Bonavia- Mr Richelmy de Turin- Billiet. Mad. de Ferret aus dem Elfaff. Kreff von Solothurn. Bachtel. Hr. Angerer. Hr. Habicht v. Schaffhaufen. Gutzler von Bafel. Kapff. Hr. Hanhardt de Geneve.,154,0028.txt,UNABLE TO PARSE,
155,13 Augufti 1780,1780-01-13,STORCHEN,2,Mr. Barade d'Auvergne. Mauritz Schächter von Altftätten. Barade. 2 Schwaben. 3 Handw.,155,0028.txt,"Mr. Barade d'Auvergne, Mauritz Schächter von Altftätten, Barade",Barade (https://de.wikipedia.org/wiki/Barad%C3%A8res https://de.wikipedia.org/wiki/Baradei https://de.wikipedia.org/wiki/Baradenick https://de.wikipedia.org/wiki/Baradee https://de.wikipedia.org/wiki/Baradel https://de.wikipedia.org/wiki/Bar_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Baraye https://de.wikipedia.org/wiki/Bardejov https://de.wikipedia.org/wiki/Barde https://de.wikipedia.org/wiki/Bardeleben_(Adelsgeschlechter))
156,13 Augufti 1780,1780-01-13,ADLER,3,Francois Monde de Nancy f. 3. Noel Corbaffier de Savoye. Maria Schmidt von Billingen. 2 Handw.,156,0028.txt,"Francois Monde de Nancy. Noel Corbaffier de Savoye, Maria Schmidt von Billingen",Maria Schmidt  (https://de.wikipedia.org/wiki/Maria_Schmidt https://de.wikipedia.org/wiki/Maria_Schmidt_(S%C3%A4ngerin) https://de.wikipedia.org/wiki/Maria_Schmidt_(Gewerkschafterin) https://de.wikipedia.org/wiki/M%C3%A1ria_Schmidt_(Historikerin) https://de.wikipedia.org/wiki/Maria_Schmitz_(Politikerin) https://de.wikipedia.org/wiki/Maria_Schmitz_(Schriftstellerin) https://de.wikipedia.org/wiki/Marie_Schmidt_(Journalistin) https://de.wikipedia.org/wiki/Mario_Schmidt https://de.wikipedia.org/wiki/Marie_Schmidt_(Politikerin) https://de.wikipedia.org/wiki/Maria_Schmit)
157,13 Augufti 1780,1780-01-13,HIRSCHEN,4,Mr. Fornaro von Langenfee f. 2. Joh. Rifs von Saralben im Naffauifchen. Elifabeth Wünfch von Weinfelden. 2 Landl.,157,0028.txt,"Mr. Fornaro von Langenfee, Joh. Rifs von Saralben im Naffauifchen, Elifabeth Wünfch von Weinfelden",. Fornaro  (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris)
158,13 Augufti 1780,1780-01-13,RAABEN,5,Hr. Hefbling,158,0028.txt,Hr. Hefbling,. Hefbling (https://de.wikipedia.org/wiki/Herblingertal https://de.wikipedia.org/wiki/Herblingen https://de.wikipedia.org/wiki/Helblinghaus_(Innsbruck) https://de.wikipedia.org/wiki/Helbling_Verlag https://de.wikipedia.org/wiki/Helbling_Holding https://de.wikipedia.org/wiki/Herblingen_(Fremdingen) https://de.wikipedia.org/wiki/Herblinghausen https://de.wikipedia.org/wiki/Helbling https://de.wikipedia.org/wiki/Hefling)
159,13 Augufti 1780,1780-01-13,RAABEN,5,Portrait-Mahler v. Wien. 3 Landl. 1 Handw.,159,0028.txt,Portrait-Mahler von Wien,Portrait-Mahler  (https://de.wikipedia.org/wiki/Portr%C3%A4tmalerei)
160,13 Augufti 1780,1780-01-13,ROESSLI,7,1 Luzerner und ein Frankfurter Fuhrmann. 7 Pilger.,160,0028.txt,UNABLE TO PARSE,
161,13 Augufti 1780,1780-01-13,SCHWANEN,6,8 Landleuth.,161,0028.txt,,
162,14 Augusti 1780,1780-08-14,SCHWERDT,1,Hr. Blumer von Glarus. Carlis de Modena. Hettlinger von Winterthur. Mr. Bono di Belgirate. Mazzachelli di Gallarate. Bonavija. Mr Richelmi de Turin. Bächtel von Schaffhausen. Wardtmann de Morges. Balliotij von Leipzig. Albrecht de Joly. Mr. de Tbournes- Mr. Lullin,162,0030.txt,UNABLE TO PARSE,
163,14 Augusti 1780,1780-08-14,SCHWERDT,1,Boigier. Mr.Raymond. Kapt. Hr.Hauhardtde Geneve.,163,0030.txt,"Boigier, Mr. Raymond, Kapt, Hr. Hauhardtde Geneve","Boigier (https://de.wikipedia.org/wiki/Bougierung https://de.wikipedia.org/wiki/Bo_Giertz https://de.wikipedia.org/wiki/Bougierohr https://de.wikipedia.org/wiki/Boiger https://de.wikipedia.org/wiki/Bogie_River), Mr. Raymond (https://de.wikipedia.org/wiki/M._Raymond), . Raymond (https://de.wikipedia.org/wiki/Raymond_Kopa https://de.wikipedia.org/wiki/Raymond_Feist https://de.wikipedia.org/wiki/Raymond_van_Barneveld https://de.wikipedia.org/wiki/Raymond_Chandler https://de.wikipedia.org/wiki/Raymond_Burr https://de.wikipedia.org/wiki/Raymond_FitzGerald https://de.wikipedia.org/wiki/Raymond_Leo_Burke https://de.wikipedia.org/wiki/Raymond_Maufrais https://de.wikipedia.org/wiki/Raymond_(Maine) https://de.wikipedia.org/wiki/Raymond_Triboulet), Kapt (https://de.wikipedia.org/wiki/Kapteine_der_Nama https://de.wikipedia.org/wiki/Kaptol_(Slawonien) https://de.wikipedia.org/wiki/Kapteyns_Stern https://de.wikipedia.org/wiki/Kaptagat https://de.wikipedia.org/wiki/Kapt%C3%A4ubchen https://de.wikipedia.org/wiki/Kaptai-Nationalpark https://de.wikipedia.org/wiki/Kapt%C3%B6lpel https://de.wikipedia.org/wiki/Kapteyn_(Mondkrater) https://de.wikipedia.org/wiki/Kaptriel https://de.wikipedia.org/wiki/Kapteine_der_Rehoboth_Baster)"
164,14 Augusti 1780,1780-08-14,STORCHEN,2,Mr. Barade d'Auvergne. Mauritz Schächter von Altstätten. Joh. Bursy von Waldshut. Joh. Hitz von Chur,164,0030.txt,"Mr. Barade d'Auvergne, Mauritz Schächter von Altstätten, Joh. Bursy von Waldshut, Joh. Hitz von Chur",Joh. Hitz  (https://de.wikipedia.org/wiki/Johlitz)
165,14 Augusti 1780,1780-08-14,STORCHEN,2,2 Handw.,165,0030.txt,,
166,14 Augusti 1780,1780-08-14,ADLER,3,Mr. Francois Mondé de Nancy f. 3,166,0030.txt,Mr. Francois Mondé de Nancy,
167,14 Augusti 1780,1780-08-14,ADLER,3,Joh. Corbaffier de Savoye. Jof. Keil von Neuhausen bey Stuttgardt. Ncolaus Liebling von Karlstadt. 1 Handw.,167,0030.txt,"Joh. Corbaffier de Savoye, Jof. Keil von Neuhausen bey Stuttgardt, Ncolaus Liebling von Karlstadt",
168,14 Augusti 1780,1780-08-14,HIRSCHEN,4,Elisabeth Wünsch von Weinfelden. Joh. Rifs von Saralben im Nassauischen. 2 Landl.,168,0030.txt,Elisabeth Wünsch von Weinfelden. Joh. Rifs von Saralben im Nassauischen,Elisabeth Wünsch  (https://de.wikipedia.org/wiki/Elisabeth_W%C3%BCnsche-Werdehausen)
169,14 Augusti 1780,1780-08-14,RAABEN,5,Hr. Helbling,169,0030.txt,Hr. Helbling,. Helbling (https://de.wikipedia.org/wiki/Helblinghaus_(Innsbruck) https://de.wikipedia.org/wiki/Helbling_Verlag https://de.wikipedia.org/wiki/Helbling_Holding https://de.wikipedia.org/wiki/Helbling https://de.wikipedia.org/wiki/Helmlingen https://de.wikipedia.org/wiki/Helmlinge https://de.wikipedia.org/wiki/Hellingers_Gesetz https://de.wikipedia.org/wiki/Helling https://de.wikipedia.org/wiki/Helbing_K%C3%BCmmel https://de.wikipedia.org/wiki/Herblingertal)
170,14 Augusti 1780,1780-08-14,RAABEN,5,Portrait-Mahler v. Wien. Carlo Calpin von Langensee. 1 Landl. Ignatz Müller von Colmar. Jab. Biber von Glarus. Ochsner von Schaffhausen f. 3,170,0030.txt,"Portrait-Mahler von Wien, Carlo Calpin von Langensee, Ignatz Müller von Colmar, Jab. Biber von Glarus, Ochsner von Schaffhausen","Portrait-Mahler  (https://de.wikipedia.org/wiki/Portr%C3%A4tmalerei), Ochsner  (https://de.wikipedia.org/wiki/Ochsner https://de.wikipedia.org/wiki/Ochsner_Sport https://de.wikipedia.org/wiki/Ochsner_(Entsorgungssystem) https://de.wikipedia.org/wiki/Ochsner_Shoes https://de.wikipedia.org/wiki/Ochsen-R%C3%B6hrling https://de.wikipedia.org/wiki/Ochs_am_Berg https://de.wikipedia.org/wiki/Ochsenreiter https://de.wikipedia.org/wiki/Ochner https://de.wikipedia.org/wiki/Oechsner)"
171,14 Augusti 1780,1780-08-14,RAABEN,5,& 9 Recrouten. 3 Handw.,171,0030.txt,UNABLE TO PARSE,
172,14 Augusti 1780,1780-08-14,LEUEN,8,Hr. Justinus Dietr. Kuhl von Isnach. 2 Handw.,172,0030.txt,"Hr. Justinus Dietr, Kuhl von Isnach",Kuhl  (https://de.wikipedia.org/wiki/Kuhl https://de.wikipedia.org/wiki/Kuhle_Wampe_oder:_Wem_geh%C3%B6rt_die_Welt%3F https://de.wikipedia.org/wiki/Kuhlen-Wendorf https://de.wikipedia.org/wiki/Kuhl%C3%A4ndchen https://de.wikipedia.org/wiki/Kuhlhausen https://de.wikipedia.org/wiki/Kuhlm%C3%BChle https://de.wikipedia.org/wiki/Kuhl_un_de_G%C3%A4ng https://de.wikipedia.org/wiki/Kuhlenvenn https://de.wikipedia.org/wiki/Kuhla_(Himmelpforten) https://de.wikipedia.org/wiki/Kuhl-B%C3%BCschelaffe)
173,14 Augusti 1780,1780-08-14,ROESSLI,7,Hr. Fridr. Kull von Othmarfingen Ein Frankfurter Fuhrmann- } Landleuth.,173,0030.txt,UNABLE TO PARSE,
174,14 Augusti 1780,1780-08-14,SCHWANEN,6,Düppeler von Tägerfelden f. 3. 3 Landleuth.,174,0030.txt,Düppeler von Tägerfelden,Düppeler  (https://de.wikipedia.org/wiki/D%C3%BCppeler_M%C3%BChle https://de.wikipedia.org/wiki/D%C3%BCppeler_Schanzen-Marsch https://de.wikipedia.org/wiki/D%C3%BCppeler_Forst https://de.wikipedia.org/wiki/D%C3%BCppeler_Schanzen https://de.wikipedia.org/wiki/D%C3%BCppeler_Sturmkreuz https://de.wikipedia.org/wiki/D%C3%BCppler_M%C3%BChle https://de.wikipedia.org/wiki/D%C3%BCppel_(Radart%C3%A4uschung) https://de.wikipedia.org/wiki/Deppeler https://de.wikipedia.org/wiki/D%C3%BCppelwerft https://de.wikipedia.org/wiki/D%C3%BCppel_(Kreis_Sonderburg))
175,17 Augusti 1780,1780-08-17,SCHWERDT,1,Hr. Blumer von Glarus. Carlis de Modena. Hettlinger von Winterthur. Bonavia de Turin. Bächtel von Schaffhausen. Wartmann de Morges. Bellarij von Leipzig. Albrecht - Mr Joly- Mr. de Thournes- Mr. Lullin,175,0032.txt,UNABLE TO PARSE,
176,17 Augusti 1780,1780-08-17,SCHWERDT,1,Bolzer. Mr.Raymond. Kapt. Hr. Hanhardt de Geneve.,176,0032.txt,"Bolzer, Mr. Raymond, Kapt, Hr. Hanhardt de Geneve","Bolzer (https://de.wikipedia.org/wiki/Bolzer https://de.wikipedia.org/wiki/Bolzer_See https://de.wikipedia.org/wiki/Bolero_(Musikstil) https://de.wikipedia.org/wiki/Bolzen_(Befestigung) https://de.wikipedia.org/wiki/Bollerberg https://de.wikipedia.org/wiki/Bolkerstra%C3%9Fe https://de.wikipedia.org/wiki/Bolzenschneider https://de.wikipedia.org/wiki/Bolero_(Magazin) https://de.wikipedia.org/wiki/Bolzensprenger https://de.wikipedia.org/wiki/Bolzensetzger%C3%A4t), Mr. Raymond (https://de.wikipedia.org/wiki/M._Raymond), . Raymond (https://de.wikipedia.org/wiki/Raymond_Kopa https://de.wikipedia.org/wiki/Raymond_Feist https://de.wikipedia.org/wiki/Raymond_van_Barneveld https://de.wikipedia.org/wiki/Raymond_Chandler https://de.wikipedia.org/wiki/Raymond_Burr https://de.wikipedia.org/wiki/Raymond_FitzGerald https://de.wikipedia.org/wiki/Raymond_Leo_Burke https://de.wikipedia.org/wiki/Raymond_Maufrais https://de.wikipedia.org/wiki/Raymond_(Maine) https://de.wikipedia.org/wiki/Raymond_Triboulet), Kapt (https://de.wikipedia.org/wiki/Kapteine_der_Nama https://de.wikipedia.org/wiki/Kaptol_(Slawonien) https://de.wikipedia.org/wiki/Kapteyns_Stern https://de.wikipedia.org/wiki/Kaptagat https://de.wikipedia.org/wiki/Kapt%C3%A4ubchen https://de.wikipedia.org/wiki/Kaptai-Nationalpark https://de.wikipedia.org/wiki/Kapt%C3%B6lpel https://de.wikipedia.org/wiki/Kapteyn_(Mondkrater) https://de.wikipedia.org/wiki/Kaptriel https://de.wikipedia.org/wiki/Kapteine_der_Rehoboth_Baster)"
177,17 Augusti 1780,1780-08-17,STORCHEN,2,Mr. Barade d'Auvergne. Joh. Hitz von Chur,177,0032.txt,"Mr. Barade d'Auvergne, Joh. Hitz von Chur",Joh. Hitz  (https://de.wikipedia.org/wiki/Johlitz)
178,17 Augusti 1780,1780-08-17,STORCHEN,2,5 Handw.,178,0032.txt,,
179,17 Augusti 1780,1780-08-17,ADLER,3,Mr- François Monde de Nancy f. 3,179,0032.txt,UNABLE TO PARSE,
180,17 Augusti 1780,1780-08-17,ADLER,3,Noel Corballier de Savoye. Anna Maria Stärkin von Kaufbayern. 7 Handw.,180,0032.txt,Noel Corballier de Savoye. Anna Maria Stärkin von Kaufbayern,
181,17 Augusti 1780,1780-08-17,HIRSCHEN,4,Elisabeth Wünsch von Weinfelden. Mr. Fornaro von Langensee f. 2,181,0032.txt,"Elisabeth Wünsch von Weinfelden, Mr. Fornaro von Langensee","Elisabeth Wünsch  (https://de.wikipedia.org/wiki/Elisabeth_W%C3%BCnsche-Werdehausen), . Fornaro  (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris)"
182,17 Augusti 1780,1780-08-17,HIRSCHEN,4,Besan de Neuchatel. Joh. Christ. Ziegenhaim aus Sachsen. Leopold Ringold von Constanz. Georg Müller von Presburg. Jac. Ruthishauser von Gütingen. 5 Pilger. 2 Handw.,182,0032.txt,"Besan de Neuchatel. Joh. Christ, Ziegenhaim aus Sachsen, Leopold Ringold von Constanz, Georg Müller von Presburg, Jac. Ruthishauser von Gütingen","Georg Müller  (https://de.wikipedia.org/wiki/Georg_M%C3%BCller https://de.wikipedia.org/wiki/Georg_M%C3%BCller_(Waisenhausleiter) https://de.wikipedia.org/wiki/Georg_M%C3%BCller_vom_Siel https://de.wikipedia.org/wiki/Georg-M%C3%BCller-Schule_Bielefeld https://de.wikipedia.org/wiki/Georg_M%C3%BCller_(Rechtswissenschafter) https://de.wikipedia.org/wiki/Georg_M%C3%BCller_(Bischof,_1951) https://de.wikipedia.org/wiki/Georg_M%C3%BCller_(Kunsth%C3%A4ndler) https://de.wikipedia.org/wiki/Georg_M%C3%BCller_(Mineraloge) https://de.wikipedia.org/wiki/Georg_M%C3%BCller-Breslau https://de.wikipedia.org/wiki/Georg_M%C3%BCller-Christ)"
183,17 Augusti 1780,1780-08-17,RAABEN,5,Hr. Helbling,183,0032.txt,Hr. Helbling,. Helbling (https://de.wikipedia.org/wiki/Helblinghaus_(Innsbruck) https://de.wikipedia.org/wiki/Helbling_Verlag https://de.wikipedia.org/wiki/Helbling_Holding https://de.wikipedia.org/wiki/Helbling https://de.wikipedia.org/wiki/Helmlingen https://de.wikipedia.org/wiki/Helmlinge https://de.wikipedia.org/wiki/Hellingers_Gesetz https://de.wikipedia.org/wiki/Helling https://de.wikipedia.org/wiki/Helbing_K%C3%BCmmel https://de.wikipedia.org/wiki/Herblingertal)
184,17 Augusti 1780,1780-08-17,RAABEN,5,Portrait-Mahler v.Wien. 4 Leipziger Fuhrleuth. LEUEN- Hr Martin aus Böhmen. 7 Handw. Joh. Tomman von St. Bläsi. ROESSLI- Ein Frankfurter Fuhrmann- f. 3.,184,0032.txt,"Portrait-Mahler von Wien, LEUEN- Hr Martin aus Böhmen, Joh. Tomman von St, Bläsi. ROESSLI- Ein Frankfurter Fuhrmann-",Portrait-Mahler  (https://de.wikipedia.org/wiki/Portr%C3%A4tmalerei)
185,17 Augusti 1780,1780-08-17,SCHWANEN,6,Hr. Schmid von Hizkirch.,185,0032.txt,Hr. Schmid von Hizkirch,. Schmid  (https://de.wikipedia.org/wiki/Schmidt https://de.wikipedia.org/wiki/Schmidm%C3%BChlen https://de.wikipedia.org/wiki/Schmidheiny_(Familie) https://de.wikipedia.org/wiki/Schmidgaden https://de.wikipedia.org/wiki/Schmid https://de.wikipedia.org/wiki/Schmida_(Fluss) https://de.wikipedia.org/wiki/Schmidt_Spiele https://de.wikipedia.org/wiki/Schmidteinander https://de.wikipedia.org/wiki/Schmidt_%26_Pocher https://de.wikipedia.org/wiki/Schmidt-Teleskop)
186,16 Augufti 1780,1780-01-16,SCHWERDT,1,Hr. Blumer von Glarus. Carlis de Modena. Hettlinger von Winterthur. Bächtel von Schaffhaufen. Wartmann de Morges. Bellatti von Leipzig. Mr. de Thouries- Mr. Lullin. Mr. Boizier. Mr.Raymond. Kapf. Hr.Hanhardt de Geneve. Obrift von Miller in Neapolit. Dienten f. 3. le Comte de Montbelliard & 2 Damen aus dem Elfafs. le Chanoine de Billieux von Zurzach. Wunfchold von Strafsburg. Pfarrer Ruffenacht von Lichtenfteg. Hbtm. Studer von Lucern. Hägerr von St. Gallen. Hr.Stählin von Reinegg. Mad. de Ferrets von Brontrut. STÖRCHEN. Mr. Barade d'Auvergne. Joh. Hitz von Chur. 4 Handw. Eggetfchweiler von Wangen f. 2. Joh. Bürgy von Waldshut. 1 Schwab.,186,0034.txt,UNABLE TO PARSE,
187,16 Augufti 1780,1780-01-16,ADLER,3,Mr. François Monde de Nancy f. 3. Noel Corbaffier de Savoye. 2 Handw.,187,0034.txt,"Mr. François Monde de Nancy, Noel Corbaffier de Savoye",
188,16 Augufti 1780,1780-01-16,HIRSCHEN,4,Mr. Fornaro von Langenfee f. 2. Hs. Ruthishaufler von Gütingen. 2 Landleuth.,188,0034.txt,"Mr. Fornaro von Langenfee, Hs. Ruthishaufler von Gütingen",. Fornaro  (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris)
189,16 Augufti 1780,1780-01-16,RAABEN,5,Hr. Schellenberg. Hr. Goldfchmidt von Winterthur. 4 Leipziger Fuhrleuth. 30 Pilger. 4 Handw. 4 Landl.,189,0034.txt,"Hr. Schellenberg, Hr. Goldfchmidt von Winterthur",". Schellenberg (https://de.wikipedia.org/wiki/Schellenberger_Eish%C3%B6hle https://de.wikipedia.org/wiki/Schellenberg https://de.wikipedia.org/wiki/Schellenberg_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Schellenberger_Forst https://de.wikipedia.org/wiki/Schellenbergbr%C3%BCcke_(Osnabr%C3%BCck) https://de.wikipedia.org/wiki/Schellenberg_(Kleinsendelbach) https://de.wikipedia.org/wiki/Schellenberg_(Leubsdorf) https://de.wikipedia.org/wiki/Schellenbergtunnel https://de.wikipedia.org/wiki/Schellenberger_Turm https://de.wikipedia.org/wiki/Schellenberger_von_Heimberg), . Goldfchmidt  (https://de.wikipedia.org/wiki/Goldschmidt_(Familie) https://de.wikipedia.org/wiki/Goldschmidt_(Familienname) https://de.wikipedia.org/wiki/Goldschmidt-Haus https://de.wikipedia.org/wiki/Goldschmidtvilla_(Radebeul) https://de.wikipedia.org/wiki/Goldschmidt-Klassifikation https://de.wikipedia.org/wiki/Goldschmidt_(Mondkrater) https://de.wikipedia.org/wiki/Goldschmidtsche_Regel https://de.wikipedia.org/wiki/Goldschmidt-Division https://de.wikipedia.org/wiki/Goldschmidtpark https://de.wikipedia.org/wiki/Goldschmidt_Basel)"
190,16 Augufti 1780,1780-01-16,LEUEN,8,Hr Martin aus Böhmen. 4 Handw.,190,0034.txt,Hr Martin aus Böhmen,
191,16 Augufti 1780,1780-01-16,ROESSLI,7,Mr. Ambrof. Seretto de Milan f. 2. Ant. Schneefmann aus der March. Ein Frankfurter Fuhrmann. 3 Handw.,191,0034.txt,"Mr. Ambrof, Seretto de Milan, Ant. Schneefmann aus der March",. Ambrof (https://de.wikipedia.org/wiki/Ambrosius_von_Mailand https://de.wikipedia.org/wiki/Ambroxol https://de.wikipedia.org/wiki/Ambroise_Par%C3%A9 https://de.wikipedia.org/wiki/Ambrosia https://de.wikipedia.org/wiki/Ambrose_Bierce https://de.wikipedia.org/wiki/Ambrox https://de.wikipedia.org/wiki/Ambrosius_Blarer https://de.wikipedia.org/wiki/Ambrogio_Lorenzetti https://de.wikipedia.org/wiki/Ambrosianum_T%C3%BCbingen https://de.wikipedia.org/wiki/Ambrose_Jessup_Tomlinson)
192,16 Augufti 1780,1780-01-16,SCHWANEN,6,2 Landl.,192,0034.txt,,
193,17 Augufti 1780,1780-01-17,SCHWERDT,1,Hr. Blumer von Glarus. Carlis de Modena. Bächtel von Schaffhaufen. Wartmann de Morges. Mr. Raymond. Mr. Hanhardt de Geneve. Wunfchold von Strafsburg. Pfarrer Ruffenacht von Liechtenfteg. Mofer von Biel. Pons,193,0036.txt,"Hr. Blumer von Glarus, Carlis de Modena, Bächtel von Schaffhaufen, Wartmann de Morges, Mr. Raymond, Mr. Hanhardt de Geneve, Wunfchold von Strafsburg, Pfarrer Ruffenacht von Liechtenfteg, Mofer von Biel, Pons",". Blumer  (https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blume_(Remscheid) https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers), Bächtel  (https://de.wikipedia.org/wiki/B%C3%A4chtelistag https://de.wikipedia.org/wiki/Bechtel_Corporation https://de.wikipedia.org/wiki/Buchteln https://de.wikipedia.org/wiki/Bachtel https://de.wikipedia.org/wiki/Bechtelsreuth https://de.wikipedia.org/wiki/Bachtelweiher https://de.wikipedia.org/wiki/Bachtelsee https://de.wikipedia.org/wiki/Bachtelsteig https://de.wikipedia.org/wiki/B%C3%A4chtlefest https://de.wikipedia.org/wiki/Bachtelm%C3%BChle), Mr. Raymond (https://de.wikipedia.org/wiki/M._Raymond), . Raymond (https://de.wikipedia.org/wiki/Raymond_Kopa https://de.wikipedia.org/wiki/Raymond_Feist https://de.wikipedia.org/wiki/Raymond_van_Barneveld https://de.wikipedia.org/wiki/Raymond_Chandler https://de.wikipedia.org/wiki/Raymond_Burr https://de.wikipedia.org/wiki/Raymond_FitzGerald https://de.wikipedia.org/wiki/Raymond_Leo_Burke https://de.wikipedia.org/wiki/Raymond_Maufrais https://de.wikipedia.org/wiki/Raymond_(Maine) https://de.wikipedia.org/wiki/Raymond_Triboulet), Mofer  (https://de.wikipedia.org/wiki/Mofers https://de.wikipedia.org/wiki/Moers https://de.wikipedia.org/wiki/Modern_Family https://de.wikipedia.org/wiki/Moderner_F%C3%BCnfkampf https://de.wikipedia.org/wiki/Mofette https://de.wikipedia.org/wiki/Moderator https://de.wikipedia.org/wiki/Moderne https://de.wikipedia.org/wiki/Modern_Monetary_Theory https://de.wikipedia.org/wiki/Modern_Talking https://de.wikipedia.org/wiki/Moderne_Sage), Pons (https://de.wikipedia.org/wiki/Pons https://de.wikipedia.org/wiki/Pons_Aeni https://de.wikipedia.org/wiki/Pons_(Charente-Maritime) https://de.wikipedia.org/wiki/Ponson-Dessus https://de.wikipedia.org/wiki/Ponson-Debat-Pouts https://de.wikipedia.org/wiki/Pons-Verlag https://de.wikipedia.org/wiki/Ponsacco https://de.wikipedia.org/wiki/Pons_Sublicius https://de.wikipedia.org/wiki/Pons_Racing https://de.wikipedia.org/wiki/Pons_Aluti)"
