Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Raw Line,Visitor,Links,Filename
237,6 Augusti 1780,1780-08-06,SCHWERDT,1,"Deixner von Strasbourg,",Deixner von Strasbourg,Deixner (https://de.wikipedia.org/wiki/Deixler https://de.wikipedia.org/wiki/Deinert https://de.wikipedia.org/wiki/Deigner),../../ideas/ocr_mit_claude/0016.txt
238,6 Augusti 1780,1780-08-06,SCHWERDT,1,"Hall, Mr. Jacob. Mr. Brand, Chevaliers Anglois.","Hall, Mr. Jacob, Mr. Brand, Chevaliers Anglois",", ",../../ideas/ocr_mit_claude/0016.txt
239,6 Augusti 1780,1780-08-06,SCHWERDT,1,Mr. et Mad. Maurice de Strasbourg.,"Mr. et Mad, Maurice de Strasbourg","et Mad (https://de.wikipedia.org/wiki/Etmadpur https://de.wikipedia.org/wiki/Etmal https://de.wikipedia.org/wiki/El_Madrid_de_los_Austrias https://de.wikipedia.org/wiki/El_Maderal https://de.wikipedia.org/wiki/El_Madro%C3%B1o https://de.wikipedia.org/wiki/Emma_D%E2%80%99Arcy https://de.wikipedia.org/wiki/El_Madmo https://de.wikipedia.org/wiki/El_Madrigal https://de.wikipedia.org/wiki/Emma_de_Caunes https://de.wikipedia.org/wiki/Emma_Drogunova), Maurice (https://de.wikipedia.org/wiki/Maurice https://de.wikipedia.org/wiki/Maurice_Ravel https://de.wikipedia.org/wiki/Maurice_Maeterlinck https://de.wikipedia.org/wiki/Maurice_Merleau-Ponty https://de.wikipedia.org/wiki/Maurice_H%C3%B6fgen https://de.wikipedia.org/wiki/Maurice_Chappaz https://de.wikipedia.org/wiki/Maurice_B%C3%A9jart https://de.wikipedia.org/wiki/Maurice_Abravanel/Diskografie https://de.wikipedia.org/wiki/Maurice_Matieu https://de.wikipedia.org/wiki/Maurice_Gibb)",../../ideas/ocr_mit_claude/0016.txt
240,6 Augusti 1780,1780-08-06,SCHWERDT,1,Buffe de Châlons.,Buffe de Châlons,Buffe (https://de.wikipedia.org/wiki/Buffet_Crampon https://de.wikipedia.org/wiki/Buffet_Crampon_Deutschland https://de.wikipedia.org/wiki/Buffed https://de.wikipedia.org/wiki/Buffenhofen https://de.wikipedia.org/wiki/Buffett_Cup https://de.wikipedia.org/wiki/Bufferbloat https://de.wikipedia.org/wiki/Buffels_River_(Nordkap) https://de.wikipedia.org/wiki/Buffet https://de.wikipedia.org/wiki/Buffer https://de.wikipedia.org/wiki/Buffel_(Schiff)),../../ideas/ocr_mit_claude/0016.txt
241,6 Augusti 1780,1780-08-06,SCHWERDT,1,Ermenjaud de Moulins.,Ermenjaud de Moulins,,../../ideas/ocr_mit_claude/0016.txt
242,6 Augusti 1780,1780-08-06,SCHWERDT,1,12 Landl. Conft.,Conft,Conft (https://de.wikipedia.org/wiki/Confederate_States_Army https://de.wikipedia.org/wiki/Confessio_Augustana https://de.wikipedia.org/wiki/Contergan-Skandal https://de.wikipedia.org/wiki/Confederate_States_Navy https://de.wikipedia.org/wiki/Continental_AG https://de.wikipedia.org/wiki/Controller_Area_Network https://de.wikipedia.org/wiki/Content-Management-System https://de.wikipedia.org/wiki/Containerschiff https://de.wikipedia.org/wiki/Constantin_Schreiber https://de.wikipedia.org/wiki/Constantin_Br%C3%A2ncu%C8%99i),../../ideas/ocr_mit_claude/0016.txt
243,6 Augusti 1780,1780-08-06,STORCHEN,2,Mr. Barade d'Auvergne f. 4.,Mr. Barade d'Auvergne,Barade (https://de.wikipedia.org/wiki/Barad%C3%A8res https://de.wikipedia.org/wiki/Baradei https://de.wikipedia.org/wiki/Baradenick https://de.wikipedia.org/wiki/Baradee https://de.wikipedia.org/wiki/Baradel https://de.wikipedia.org/wiki/Bar_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Baraye https://de.wikipedia.org/wiki/Bardejov https://de.wikipedia.org/wiki/Barde https://de.wikipedia.org/wiki/Bardeleben_(Adelsgeschlechter)),../../ideas/ocr_mit_claude/0016.txt
244,6 Augusti 1780,1780-08-06,STORCHEN,2,3 Handw. 7 Landl.,,,../../ideas/ocr_mit_claude/0016.txt
245,6 Augusti 1780,1780-08-06,ADLER,3,Francois Monde de Nancy f. 2.,Francois Monde de Nancy,Francois Monde (https://de.wikipedia.org/wiki/Fran%C3%A7ois_Modesto),../../ideas/ocr_mit_claude/0016.txt
246,6 Augusti 1780,1780-08-06,ADLER,3,Jgfr. Schweizerin von St. Gallen.,Jgfr. Schweizerin von Sankt Gallen,,../../ideas/ocr_mit_claude/0016.txt
247,6 Augusti 1780,1780-08-06,ADLER,3,7 Landl. 3 Handw.,,,../../ideas/ocr_mit_claude/0016.txt
248,6 Augusti 1780,1780-08-06,ROTHHAUS,4,"Mr. Pitzala de Milan, f. 5.","Mr. Pitzala de Milan,",Pitzala (https://de.wikipedia.org/wiki/Pitz_Alpine_Glacier_Trail https://de.wikipedia.org/wiki/Pitzal https://de.wikipedia.org/wiki/Pizzala),../../ideas/ocr_mit_claude/0016.txt
249,6 Augusti 1780,1780-08-06,ROTHHAUS,4,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0016.txt
250,6 Augusti 1780,1780-08-06,ROTHHAUS,4,Laurenz Engweiler von St. Gallen f. 2.,Laurenz Engweiler von Sankt Gallen,,../../ideas/ocr_mit_claude/0016.txt
251,6 Augusti 1780,1780-08-06,ROTHHAUS,4,Mad. Blaſius von Radſtatt. Probſt von Bielſ. f. 2.,"Mad. Blaſius von Radſtatt, Probſt von Bielſ",", Probſt (https://de.wikipedia.org/wiki/Probstzella https://de.wikipedia.org/wiki/Probsteierhagen https://de.wikipedia.org/wiki/Probstheida https://de.wikipedia.org/wiki/Probst_(Familienname) https://de.wikipedia.org/wiki/Probsteizella https://de.wikipedia.org/wiki/Propsteier_Wald https://de.wikipedia.org/wiki/Probsthagen https://de.wikipedia.org/wiki/Probstei_(Region) https://de.wikipedia.org/wiki/Probst_Jesar_See https://de.wikipedia.org/wiki/Probsteiburg)",../../ideas/ocr_mit_claude/0016.txt
252,6 Augusti 1780,1780-08-06,ROTHHAUS,4,3 Landl.,,,../../ideas/ocr_mit_claude/0016.txt
253,6 Augusti 1780,1780-08-06,HIRSCHEN,5,3 Handw- 1 Landl- 1 Schwab-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0016.txt
254,6 Augusti 1780,1780-08-06,RAABEN,6,Hr Offenbach von Zug- Hr Imhoof von Bremgarten-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0016.txt
255,6 Augusti 1780,1780-08-06,RAABEN,6,Sr- Alfari f. 2- di Domod'Offola-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0016.txt
256,6 Augusti 1780,1780-08-06,RAABEN,6,Calandre f. 2- di Belgirate-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0016.txt
257,6 Augusti 1780,1780-08-06,RAABEN,6,le Pouri di Arone-,le Pouri di Arone,,../../ideas/ocr_mit_claude/0016.txt
258,6 Augusti 1780,1780-08-06,RAABEN,6,1 St. Galler Fuhrmann. 1 Handw-,,,../../ideas/ocr_mit_claude/0016.txt
259,6 Augusti 1780,1780-08-06,LEUEN,7,Martin aus Böhmen.,Martin aus Böhmen,Martin (https://de.wikipedia.org/wiki/Martin https://de.wikipedia.org/wiki/Martin_Luther https://de.wikipedia.org/wiki/Martin_Luther_King https://de.wikipedia.org/wiki/Martin_Heidegger https://de.wikipedia.org/wiki/Martina_Hingis https://de.wikipedia.org/wiki/Martin_Schulz https://de.wikipedia.org/wiki/Martina_Navratilova https://de.wikipedia.org/wiki/Martin-Luther-Universit%C3%A4t_Halle-Wittenberg https://de.wikipedia.org/wiki/Martin_Suter https://de.wikipedia.org/wiki/Martin_Walser),../../ideas/ocr_mit_claude/0016.txt
260,6 Augusti 1780,1780-08-06,LEUEN,7,43 Landl- 2 Handw-,,,../../ideas/ocr_mit_claude/0016.txt
261,6 Augusti 1780,1780-08-06,ROESSL,8,1 Fuhrmann von Brugg- 31 Landl-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0016.txt
262,7 Augufti 1780,1780-01-07,SCHWERDT,1,Jkr. von Wattenwyl von Bern.,Jkr. von Wattenwyl von Bern,von Wattenwyl (https://de.wikipedia.org/wiki/Von_Wattenwyl https://de.wikipedia.org/wiki/Von-Wattenwyl-Haus_(Herrengasse)),../../ideas/ocr_mit_claude/0018.txt
263,7 Augufti 1780,1780-01-07,SCHWERDT,1,Hr. Blumer von Glarus.,Hr. Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0018.txt
264,7 Augufti 1780,1780-01-07,SCHWERDT,1,Meisner von Görlitz in Sachfen f. 3.,Meisner von Görlitz in Sachfen,Meisner (https://de.wikipedia.org/wiki/Meisner https://de.wikipedia.org/wiki/Meisner-Technik https://de.wikipedia.org/wiki/Meister_Eder_und_sein_Pumuckl https://de.wikipedia.org/wiki/Meister_Eckhart https://de.wikipedia.org/wiki/Meissener_Porzellan https://de.wikipedia.org/wiki/Meister_Eder_und_sein_Pumuckl_(Fernsehserie) https://de.wikipedia.org/wiki/Meister https://de.wikipedia.org/wiki/Meisterstern https://de.wikipedia.org/wiki/Mei%C3%9Fner_Dom https://de.wikipedia.org/wiki/Mei%C3%9Fner_und_Mei%C3%9Fner_Vorland),../../ideas/ocr_mit_claude/0018.txt
265,7 Augufti 1780,1780-01-07,SCHWERDT,1,Hettlinger von Winterthur.,Hettlinger von Winterthur,Hettlinger (https://de.wikipedia.org/wiki/Hettlinger https://de.wikipedia.org/wiki/Hettlingen_ZH https://de.wikipedia.org/wiki/Hettlingen_(Wertingen) https://de.wikipedia.org/wiki/Hettinger_County https://de.wikipedia.org/wiki/Hetlinger_Schanze https://de.wikipedia.org/wiki/Hettlingen https://de.wikipedia.org/wiki/Hettinger https://de.wikipedia.org/wiki/Heitlinger https://de.wikipedia.org/wiki/Das_H%C3%BCttlinger),../../ideas/ocr_mit_claude/0018.txt
266,7 Augufti 1780,1780-01-07,SCHWERDT,1,Rainaldis Frerres. Mr. Pont de Lyon.,"Rainaldis Frerres, Mr. Pont de Lyon",", Pont de Lyon (https://de.wikipedia.org/wiki/Pont_de_Nyons) Pont (https://de.wikipedia.org/wiki/Pont https://de.wikipedia.org/wiki/Pontiac_Firebird https://de.wikipedia.org/wiki/Pontius_Pilatus https://de.wikipedia.org/wiki/Pontiac_GTO https://de.wikipedia.org/wiki/Pontonbr%C3%BCcke https://de.wikipedia.org/wiki/Pontosgriechen https://de.wikipedia.org/wiki/Pontoise https://de.wikipedia.org/wiki/Pontafelbahn https://de.wikipedia.org/wiki/Ponta_Delgada https://de.wikipedia.org/wiki/Pontiac_Grand_Prix)",../../ideas/ocr_mit_claude/0018.txt
267,7 Augufti 1780,1780-01-07,SCHWERDT,1,Sulzer von Basel.,Sulzer von Basel,Sulzer (https://de.wikipedia.org/wiki/Sulzer https://de.wikipedia.org/wiki/Sulzer_AG https://de.wikipedia.org/wiki/Sulzer_Hof_(Bad_Kreuznach) https://de.wikipedia.org/wiki/Sulzer-Hochhaus https://de.wikipedia.org/wiki/Sulzer-Areal https://de.wikipedia.org/wiki/Sulzer_Siedlung https://de.wikipedia.org/wiki/Sulzer_(Patriziergeschlecht) https://de.wikipedia.org/wiki/Sulzer_(Traktor) https://de.wikipedia.org/wiki/Sulzer_Tunnel https://de.wikipedia.org/wiki/Sulzer_Vorsorgeeinrichtung),../../ideas/ocr_mit_claude/0018.txt
268,7 Augufti 1780,1780-01-07,SCHWERDT,1,"Deixner von Strasbourg,",Deixner von Strasbourg,Deixner (https://de.wikipedia.org/wiki/Deixler https://de.wikipedia.org/wiki/Deinert https://de.wikipedia.org/wiki/Deigner),../../ideas/ocr_mit_claude/0018.txt
269,7 Augufti 1780,1780-01-07,SCHWERDT,1,"Mr. Hall, Mr. Jacob. Mr. Brand, Chevaliers Anglois.","Mr. Hall, Mr, Jacob, Mr. Brand, Chevaliers Anglois","Hall, Mr (https://de.wikipedia.org/wiki/Hallo,_Mr._President https://de.wikipedia.org/wiki/Hall,_Russell_%26_Company https://de.wikipedia.org/wiki/Hall_Model_United_Nations https://de.wikipedia.org/wiki/Hall_Art_Foundation https://de.wikipedia.org/wiki/Hallradius https://de.wikipedia.org/wiki/Hall_Motor_Vehicle_Company https://de.wikipedia.org/wiki/Hall_Motor_Car_Company https://de.wikipedia.org/wiki/Hall_Manufacturing_Company https://de.wikipedia.org/wiki/Hallertau https://de.wikipedia.org/wiki/Hallmark_Channel), Jacob (https://de.wikipedia.org/wiki/Jacob https://de.wikipedia.org/wiki/Jacobische_Thetafunktion https://de.wikipedia.org/wiki/Jacob_Grimm https://de.wikipedia.org/wiki/Jacob_Zuma https://de.wikipedia.org/wiki/Jacobische_elliptische_Funktionen https://de.wikipedia.org/wiki/Jacob_Matschenz https://de.wikipedia.org/wiki/Jacob_Christian_Sch%C3%A4ffer https://de.wikipedia.org/wiki/Jacob_Sisters https://de.wikipedia.org/wiki/Jacob_Collier https://de.wikipedia.org/wiki/Jacobson-Organ), ",../../ideas/ocr_mit_claude/0018.txt
270,7 Augufti 1780,1780-01-07,SCHWERDT,1,Buffe de Châlons.,Buffe de Châlons,Buffe (https://de.wikipedia.org/wiki/Buffet_Crampon https://de.wikipedia.org/wiki/Buffet_Crampon_Deutschland https://de.wikipedia.org/wiki/Buffed https://de.wikipedia.org/wiki/Buffenhofen https://de.wikipedia.org/wiki/Buffett_Cup https://de.wikipedia.org/wiki/Bufferbloat https://de.wikipedia.org/wiki/Buffels_River_(Nordkap) https://de.wikipedia.org/wiki/Buffet https://de.wikipedia.org/wiki/Buffer https://de.wikipedia.org/wiki/Buffel_(Schiff)),../../ideas/ocr_mit_claude/0018.txt
271,7 Augufti 1780,1780-01-07,SCHWERDT,1,Esmenjeaud de Moulins.,Esmenjeaud de Moulins,,../../ideas/ocr_mit_claude/0018.txt
272,7 Augufti 1780,1780-01-07,SCHWERDT,1,Mr. le Maire de Metz. Hr Freyburger von Kirchberg.,"Mr. le Maire de Metz, Hr. Freyburger von Kirchberg","le Maire (https://de.wikipedia.org/wiki/Le_Maire https://de.wikipedia.org/wiki/Le-Maire-Inseln https://de.wikipedia.org/wiki/Le-Maire-Stra%C3%9Fe_(Kap_Hoorn) https://de.wikipedia.org/wiki/Le_Maire_de_Warz%C3%A9e_d%E2%80%99Hermalle https://de.wikipedia.org/wiki/Le-Maire-Stra%C3%9Fe https://de.wikipedia.org/wiki/Lemaire-Kanal https://de.wikipedia.org/wiki/Lemaireocereus_hollianus https://de.wikipedia.org/wiki/Lemaireocereus_lepidanthus https://de.wikipedia.org/wiki/Lemaire-Insel https://de.wikipedia.org/wiki/Lemaire), Freyburger (https://de.wikipedia.org/wiki/Freyburger https://de.wikipedia.org/wiki/Freiburger_Zeitung https://de.wikipedia.org/wiki/Freiburger_M%C3%BCnster https://de.wikipedia.org/wiki/Freiburger_FC https://de.wikipedia.org/wiki/Freiburger_B%C3%A4chle https://de.wikipedia.org/wiki/Freiburger_Verkehrs_AG https://de.wikipedia.org/wiki/Freiburger_Turnerschaft_von_1844 https://de.wikipedia.org/wiki/Freiburger_Stadttunnel https://de.wikipedia.org/wiki/Freiburger_Burschenschaft_Teutonia https://de.wikipedia.org/wiki/Freiburger_Orgelbau_Hartwig_und_Tilmann_Sp%C3%A4th)",../../ideas/ocr_mit_claude/0018.txt
273,7 Augufti 1780,1780-01-07,SCHWERDT,1,Reinhard von Wangen.,Reinhard von Wangen,Reinhard (https://de.wikipedia.org/wiki/Reinhard https://de.wikipedia.org/wiki/Reinhard_Mey https://de.wikipedia.org/wiki/Reinhard_Heydrich https://de.wikipedia.org/wiki/Reinhard_Marx https://de.wikipedia.org/wiki/Reinhardshagen https://de.wikipedia.org/wiki/Reinhard_Gehlen https://de.wikipedia.org/wiki/Reinhardsbrunn https://de.wikipedia.org/wiki/Reinhardswald https://de.wikipedia.org/wiki/Reinhard_Mohn https://de.wikipedia.org/wiki/Reinhard_Tausch),../../ideas/ocr_mit_claude/0018.txt
274,7 Augufti 1780,1780-01-07,SCHWERDT,1,Carlis de Modena.,Carlis de Modena,Carlis (https://de.wikipedia.org/wiki/Carlismus https://de.wikipedia.org/wiki/Carlisle https://de.wikipedia.org/wiki/Carlisle_Grounds https://de.wikipedia.org/wiki/Carlisle_(Pennsylvania) https://de.wikipedia.org/wiki/Carlisle_County https://de.wikipedia.org/wiki/Carlisle_(Iowa) https://de.wikipedia.org/wiki/Carlisle_(Ohio) https://de.wikipedia.org/wiki/Carlisle_(Massachusetts) https://de.wikipedia.org/wiki/Carlisle_Castle https://de.wikipedia.org/wiki/Carlisle_Floyd),../../ideas/ocr_mit_claude/0018.txt
275,7 Augufti 1780,1780-01-07,STORCHEN,2,Mr. Barade d'Auvergne.,Mr. Barade d'Auvergne,Barade (https://de.wikipedia.org/wiki/Barad%C3%A8res https://de.wikipedia.org/wiki/Baradei https://de.wikipedia.org/wiki/Baradenick https://de.wikipedia.org/wiki/Baradee https://de.wikipedia.org/wiki/Baradel https://de.wikipedia.org/wiki/Bar_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Baraye https://de.wikipedia.org/wiki/Bardejov https://de.wikipedia.org/wiki/Barde https://de.wikipedia.org/wiki/Bardeleben_(Adelsgeschlechter)),../../ideas/ocr_mit_claude/0018.txt
276,7 Augufti 1780,1780-01-07,STORCHEN,2,4 Landl-,,,../../ideas/ocr_mit_claude/0018.txt
277,7 Augufti 1780,1780-01-07,ADLER,3,"François Monde de Nancy f. 2,",François Monde de Nancy,François Monde (https://de.wikipedia.org/wiki/Fran%C3%A7ois_Modesto),../../ideas/ocr_mit_claude/0018.txt
278,7 Augufti 1780,1780-01-07,ADLER,3,Jgfr. Schweizerin von St. Gallen.,Jgfr. Schweizerin von Sankt Gallen,,../../ideas/ocr_mit_claude/0018.txt
279,7 Augufti 1780,1780-01-07,ADLER,3,Hr. Saxer von Arau.,Hr. Saxer von Arau,Saxer (https://de.wikipedia.org/wiki/Saxer https://de.wikipedia.org/wiki/Saxerl%C3%BCcke https://de.wikipedia.org/wiki/Saxerol https://de.wikipedia.org/wiki/Saxer-Haus https://de.wikipedia.org/wiki/Sauerstoff https://de.wikipedia.org/wiki/Saxen https://de.wikipedia.org/wiki/Sauerland https://de.wikipedia.org/wiki/Sauerteig https://de.wikipedia.org/wiki/Salerno https://de.wikipedia.org/wiki/Saterland),../../ideas/ocr_mit_claude/0018.txt
280,7 Augufti 1780,1780-01-07,ADLER,3,"3 Handw,",,,../../ideas/ocr_mit_claude/0018.txt
281,7 Augufti 1780,1780-01-07,ROTHHAUS,4,"Mr. Pitzala de Milan, f. 2.","Mr. Pitzala de Milan,",Pitzala (https://de.wikipedia.org/wiki/Pitz_Alpine_Glacier_Trail https://de.wikipedia.org/wiki/Pitzal https://de.wikipedia.org/wiki/Pizzala),../../ideas/ocr_mit_claude/0018.txt
282,7 Augufti 1780,1780-01-07,ROTHHAUS,4,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0018.txt
283,7 Augufti 1780,1780-01-07,ROTHHAUS,4,Mad. Blalius von Raffatt. Probft von Bielt f. 2.,"Mad. Blalius von Raffatt, Probft von Bielt",", Probft (https://de.wikipedia.org/wiki/Probstzella https://de.wikipedia.org/wiki/Probsteierhagen https://de.wikipedia.org/wiki/Probstheida https://de.wikipedia.org/wiki/Probatorik https://de.wikipedia.org/wiki/Probst_(Familienname) https://de.wikipedia.org/wiki/Probit-Modell https://de.wikipedia.org/wiki/Probsteizella https://de.wikipedia.org/wiki/Propsteier_Wald https://de.wikipedia.org/wiki/Probsthagen https://de.wikipedia.org/wiki/Probot)",../../ideas/ocr_mit_claude/0018.txt
284,7 Augufti 1780,1780-01-07,ROTHHAUS,4,3 Landleuth-,,,../../ideas/ocr_mit_claude/0018.txt
285,7 Augufti 1780,1780-01-07,HIRSCHEN,5,Hr Wilk von Schinznach. Mr. Fornaro von Langenfee.,"Hr. Wilk von Schinznach, Mr. Fornaro von Langenfee","Wilk (https://de.wikipedia.org/wiki/Wilk https://de.wikipedia.org/wiki/Wilken_F._Dincklage https://de.wikipedia.org/wiki/Wilkau-Ha%C3%9Flau https://de.wikipedia.org/wiki/Wilkes-Barre/Scranton_Penguins https://de.wikipedia.org/wiki/Wilke_Zierden https://de.wikipedia.org/wiki/Wilkens_%26_S%C3%B6hne https://de.wikipedia.org/wiki/Wilkie_Collins https://de.wikipedia.org/wiki/Wilke_Waldecker_Fleisch-_und_Wurstwaren https://de.wikipedia.org/wiki/Wilkes-Barre https://de.wikipedia.org/wiki/Wilke_(Name)), Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris)",../../ideas/ocr_mit_claude/0018.txt
286,7 Augufti 1780,1780-01-07,HIRSCHEN,5,Piach de Milano. Hr Iselin von Schaffhaufen f. 4.,"Piach de Milano, Hr. Iselin von Schaffhaufen","Piach (https://de.wikipedia.org/wiki/Piachaud https://de.wikipedia.org/wiki/Piache https://de.wikipedia.org/wiki/Pia_Christmas-M%C3%B8ller https://de.wikipedia.org/wiki/Piacenza_Calcio_1919 https://de.wikipedia.org/wiki/Piacenza https://de.wikipedia.org/wiki/Pia_Hierzegger https://de.wikipedia.org/wiki/Pischelsdorf_am_Kulm https://de.wikipedia.org/wiki/Pitch_Perfect https://de.wikipedia.org/wiki/Pirching_am_Traubenberg https://de.wikipedia.org/wiki/Pichl_bei_Wels), Iselin (https://de.wikipedia.org/wiki/Iselin https://de.wikipedia.org/wiki/Iselin_Solheim https://de.wikipedia.org/wiki/Iselin_Gundermann https://de.wikipedia.org/wiki/Iselin_Nyb%C3%B8 https://de.wikipedia.org/wiki/Iselin_(New_Jersey) https://de.wikipedia.org/wiki/Iselin_Bank https://de.wikipedia.org/wiki/Iselin_Seamount https://de.wikipedia.org/wiki/Iselin_Trough https://de.wikipedia.org/wiki/Iselin-Boesch https://de.wikipedia.org/wiki/Iselin-Sarasin)",../../ideas/ocr_mit_claude/0018.txt
287,7 Augufti 1780,1780-01-07,RAABEN,6,Sr. Alfari f. 2- di Domod'Offola-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0018.txt
288,7 Augufti 1780,1780-01-07,RAABEN,6,Calandre f. 2- di Belgirate-,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0018.txt
289,7 Augufti 1780,1780-01-07,RAABEN,6,le Pouri di Arone-,le Pouri di Arone,,../../ideas/ocr_mit_claude/0018.txt
290,7 Augufti 1780,1780-01-07,RAABEN,6,Hr. Bodmer von Wüllingen.,Hr. Bodmer von Wüllingen,Bodmer (https://de.wikipedia.org/wiki/Bodmer https://de.wikipedia.org/wiki/Bodmerei https://de.wikipedia.org/wiki/Bodmer-Eiche https://de.wikipedia.org/wiki/Bodmer-Papyri https://de.wikipedia.org/wiki/Bodmeriana https://de.wikipedia.org/wiki/Bodmershof https://de.wikipedia.org/wiki/Bodersweier https://de.wikipedia.org/wiki/Bommern https://de.wikipedia.org/wiki/Boomerang_(Schiff) https://de.wikipedia.org/wiki/Bommersheim),../../ideas/ocr_mit_claude/0018.txt
291,7 Augufti 1780,1780-01-07,RAABEN,6,Tobler von Flach.,Tobler von Flach,"Tobler (https://de.wikipedia.org/wiki/Tobler https://de.wikipedia.org/wiki/Toblerone https://de.wikipedia.org/wiki/Toblerone-Aff%C3%A4re https://de.wikipedia.org/wiki/Tobleroneweg https://de.wikipedia.org/wiki/Tobler_und_Berg https://de.wikipedia.org/wiki/Tobler-Mussafia-Gesetz https://de.wikipedia.org/wiki/Tobler_Haustechnik https://de.wikipedia.org/wiki/Tobler_(Familie,_Appenzell_Ausserrhoden) https://de.wikipedia.org/wiki/Tobler_%26_Cie. https://de.wikipedia.org/wiki/Tobler-Zeltner)",../../ideas/ocr_mit_claude/0018.txt
