Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename
3542,7 Fevrer 1781,1781-01-07,LEUEN,7,1 Holländischer Sergent. & 5 Recrouten.,3542,4649063.txt
3543,7 Fevrer 1781,1781-01-07,LEUEN,7,3 Handw.         2 Landl.,3543,4649063.txt
3544,7 Fevrer 1781,1781-01-07,ROESSLI,8,Mr. Simon Gros         Mr. Morell de Savoye.,3544,4649063.txt
3545,7 Fevrer 1781,1781-01-07,ROESSLI,8,Hr. Hegner von Winterthur         Hr. Schweizer v. Lachen.,3545,4649063.txt
3546,7 Fevrer 1781,1781-01-07,ROESSLI,8,Fridrich Stadler von Stuttgardt.,3546,4649063.txt
3547,7 Fevrer 1781,1781-01-07,ROESSLI,8,Ein Tuchhäendler Ein Gersten Mann aus Breisgau,3547,4649063.txt
3548,7 Fevrer 1781,1781-01-07,ROESSLI,8,2 Handw.         4 Landl.,3548,4649063.txt
3549,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Mr. Le Ministre Gosse. Mr. Cachard de Geneve.,3549,4649065.txt
3550,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Gwinner von Venedig.,3550,4649065.txt
3551,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Gürtler von Basel.,3551,4649065.txt
3552,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Rodelmayer. Hr. Rool von Regensburg.,3552,4649065.txt
3553,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Sekelmeiſter Mayer von Arbon f. 2.,3553,4649065.txt
3554,9 Fevrier 1781,1781-01-09,SCHWERDT,1,Hugard und Sohn von Strasburg.,3554,4649065.txt
3555,9 Fevrier 1781,1781-01-09,STORCHEN,2,Hr. Jacob Meyer von Ravensburg.,3555,4649065.txt
3556,9 Fevrier 1781,1781-01-09,STORCHEN,2,Joseph Carl Göttlieb von St. Gallen.,3556,4649065.txt
3557,9 Fevrier 1781,1781-01-09,STORCHEN,2,Conrad Tanner von Herisau f. 2.,3557,4649065.txt
3558,9 Fevrier 1781,1781-01-09,ADLER,3,Hr. Merz von Kaysersheim f. 8.,3558,4649065.txt
3559,9 Fevrier 1781,1781-01-09,ADLER,3,1 Holländische Sergeant. & 3 Picrouten.,3559,4649065.txt
3560,9 Fevrier 1781,1781-01-09,ADLER,3,3 Schwaben. 3 Landl.,3560,4649065.txt
3561,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3561,4649065.txt
3562,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Hr. Brix aus Böhmen.,3562,4649065.txt
3563,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Schmid von Costanz.,3563,4649065.txt
3564,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Pierre Marnier de Geneve.,3564,4649065.txt
3565,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Joh. Jacob Dümerj von Basel.,3565,4649065.txt
3566,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Ursula Büchli v. Bezecrig.,3566,4649065.txt
3567,9 Fevrier 1781,1781-01-09,ROTHAUS,4,Margaretha Schmid von Weilhausen.,3567,4649065.txt
3568,9 Fevrier 1781,1781-01-09,ROTHAUS,4,3 Landl.,3568,4649065.txt
3569,9 Fevrier 1781,1781-01-09,HIRSCHEN,5,Hr. Bader v. Schaffhausen.,3569,4649065.txt
3570,9 Fevrier 1781,1781-01-09,HIRSCHEN,5,Hirt von Zurzach f. 2.,3570,4649065.txt
3571,9 Fevrier 1781,1781-01-09,HIRSCHEN,5,Marianne Huber von Bremgarten.,3571,4649065.txt
3572,9 Fevrier 1781,1781-01-09,HIRSCHEN,5,2 Handw. 4 Landl.,3572,4649065.txt
3573,9 Fevrier 1781,1781-01-09,RAABEN,6,Mr. Christoff Cassi di Bergamo f. 4. Mr. Gibert de Metz.,3573,4649065.txt
3574,9 Fevrier 1781,1781-01-09,RAABEN,6,Gebrüdere Lerj von Hohen-Embs f. 4.,3574,4649065.txt
3575,9 Fevrier 1781,1781-01-09,RAABEN,6,Iseli. Hr. Marty von Glarus.,3575,4649065.txt
3576,9 Fevrier 1781,1781-01-09,RAABEN,6,Rathsherr Grob. Hr. Doctor Wirch v. Liechtensteg.,3576,4649065.txt
3577,9 Fevrier 1781,1781-01-09,RAABEN,6,Joseph Keller von Endigen.,3577,4649065.txt
3578,9 Fevrier 1781,1781-01-09,RAABEN,6,Dorothea Eiberching von Erlang.,3578,4649065.txt
3579,9 Fevrier 1781,1781-01-09,RAABEN,6,7 Landl. 4 Handw.,3579,4649065.txt
3580,9 Fevrier 1781,1781-01-09,LEUEN,7,3 Holländische Sergeant. 1 Re-routen.,3580,4649065.txt
3581,9 Fevrier 1781,1781-01-09,LEUEN,7,2 Handw. 6 Landl.,3581,4649065.txt
3582,9 Fevrier 1781,1781-01-09,ROESSLI,8,Hr. Berchtold aus Tyrol f. 2.,3582,4649065.txt
3583,9 Fevrier 1781,1781-01-09,ROESSLI,8,Mr. Simon Gros de Savoyé f. 4.,3583,4649065.txt
3584,9 Fevrier 1781,1781-01-09,ROESSLI,8,Jacob Sigel von Isenberg f. 2.,3584,4649065.txt
3585,9 Fevrier 1781,1781-01-09,ROESSLI,8,3 Landl.,3585,4649065.txt
3586,9 Fevrier 1781,1781-01-09,SCHWANEN,9,Hr. Däppeler von Taegerſelden f. 2.,3586,4649065.txt
3587,9 Fevrier 1781,1781-01-09,SCHWANEN,9,Jacob Maute von Balingen.,3587,4649065.txt
3588,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Hr. Hüttenrauch von Lucern.,3588,4649067.txt
3589,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Muoller von Müllheim.,3589,4649067.txt
3590,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Hanhardt von Diessenhoffen f. 2.,3590,4649067.txt
3591,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Schilplj von Brugg.,3591,4649067.txt
3592,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Redelmayer. Hr. Real von Regenfpurg.,3592,4649067.txt
3593,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Sekel-meifter Mayer von Arbon f. 2.,3593,4649067.txt
3594,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Hugard und Sohn von Strafsburg.,3594,4649067.txt
3595,11 Fevrier 1781,1781-01-11,SCHWERDT,1,Jgfr. Anna Maria Rudolfin von Gelterdingen.,3595,4649067.txt
3596,11 Fevrier 1781,1781-01-11,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,3596,4649067.txt
3597,11 Fevrier 1781,1781-01-11,STORCHEN,2,Stephan Schneider von Hindelbank f. 2.,3597,4649067.txt
3598,11 Fevrier 1781,1781-01-11,STORCHEN,2,2 Basler Fuhrmannen.,3598,4649067.txt
3599,11 Fevrier 1781,1781-01-11,STORCHEN,2,3 Landl.    3 Handw.,3599,4649067.txt
3600,11 Fevrier 1781,1781-01-11,ADLER,3,Hr. Merz von Kayfersheim f. 8.,3600,4649067.txt
3601,11 Fevrier 1781,1781-01-11,ADLER,3,6 Handw.    4 Landl,3601,4649067.txt
3602,11 Fevrier 1781,1781-01-11,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3602,4649067.txt
3603,11 Fevrier 1781,1781-01-11,ROTHAUS,4,Hr. Brix aus Böhmen.,3603,4649067.txt
3604,11 Fevrier 1781,1781-01-11,ROTHAUS,4,Pierre Marmier de Geneve.,3604,4649067.txt
3605,11 Fevrier 1781,1781-01-11,ROTHAUS,4,Joh. Jacob Dümerj von Basel.,3605,4649067.txt
3606,11 Fevrier 1781,1781-01-11,ROTHAUS,4,Mr. Andreas Caffatj de Milan f. 2.,3606,4649067.txt
3607,11 Fevrier 1781,1781-01-11,HIRSCHEN,5,Hr. Mich. Winckler v. Schlettingen. f. 3.,3607,4649067.txt
3608,11 Fevrier 1781,1781-01-11,HIRSCHEN,5,Hr. Leonhard Fornaro von Langenfee.,3608,4649067.txt
3609,11 Fevrier 1781,1781-01-11,HIRSCHEN,5,3 Handw.    3 Landl.,3609,4649067.txt
3610,11 Fevrier 1781,1781-01-11,RAABEN,6,Mr. Chriftoff Caffi di Bergamo f. 4.    Mr. Gilbert de Metz.,3610,4649067.txt
3611,11 Fevrier 1781,1781-01-11,RAABEN,6,Rathsherr Grob.    Hr. Doctor Wirth v. Liechtenfteg.,3611,4649067.txt
3612,11 Fevrier 1781,1781-01-11,RAABEN,6,4 Landl.    4 Handw.,3612,4649067.txt
3613,11 Fevrier 1781,1781-01-11,LEUEN,7,3 Handw.    2 Landl.,3613,4649067.txt
3614,11 Fevrier 1781,1781-01-11,ROESSLI,8,Hr. Jacob Sigel von Isenberg f. 2.,3614,4649067.txt
3615,11 Fevrier 1781,1781-01-11,ROESSLI,8,9 Landl.    2 Handw.,3615,4649067.txt
3616,11 Fevrier 1781,1781-01-11,SCHWANEN,9,6 Landl.,3616,4649067.txt
3617,13 Fevrer 1781,1781-01-13,SCHWERDT,1,"Hr. Schlumberger von Müllhauser,",3617,4649071.txt
3618,13 Fevrer 1781,1781-01-13,SCHWERDT,1,"Deluz: de Neufchatel f. 2,",3618,4649071.txt
3619,13 Fevrer 1781,1781-01-13,SCHWERDT,1,Redelmayer. Hr. Real von Regensburg.,3619,4649071.txt
3620,13 Fevrer 1781,1781-01-13,SCHWERDT,1,Sekel-meister Mayer von Arbou f. 2.,3620,4649071.txt
3621,13 Fevrer 1781,1781-01-13,SCHWERDT,1,Hugard und Sohn von Strafsburg.,3621,4649071.txt
3622,13 Fevrer 1781,1781-01-13,SCHWERDT,1,Vogtmann von Lenzburg.,3622,4649071.txt
3623,13 Fevrer 1781,1781-01-13,SCHWERDT,1,2 Kutscher von Morsee.,3623,4649071.txt
3624,13 Fevrer 1781,1781-01-13,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,3624,4649071.txt
3625,13 Fevrer 1781,1781-01-13,ADLER,3,Hr. Merz von Kayfersheim f. 8.,3625,4649071.txt
3626,13 Fevrer 1781,1781-01-13,ADLER,3,2 Handw.,3626,4649071.txt
3627,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3627,4649071.txt
3628,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Hr. Brix aus Böhmen.,3628,4649071.txt
3629,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Pierre Marmier de Geneve.,3629,4649071.txt
3630,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Mr. Andreas Caliatj de Milan,3630,4649071.txt
3631,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Jacob Tömelj von Basel.,3631,4649071.txt
3632,13 Fevrer 1781,1781-01-13,ROTHAUS,4,Jgfr. Elsbeth Heller von Winterthur.,3632,4649071.txt
3633,13 Fevrer 1781,1781-01-13,ROTHAUS,4,2 Landl.,3633,4649071.txt
3634,13 Fevrer 1781,1781-01-13,HIRSCHEN,5,Hr. Mich. Winckler v. Schlettlingen. f. 3.,3634,4649071.txt
3635,13 Fevrer 1781,1781-01-13,HIRSCHEN,5,Hr. Leonhard Fornaro von Langensee.,3635,4649071.txt
3636,13 Fevrer 1781,1781-01-13,HIRSCHEN,5,Friederich Starr von Grechingen.,3636,4649071.txt
3637,13 Fevrer 1781,1781-01-13,HIRSCHEN,5,1 Handw. 2 Landl.,3637,4649071.txt
3638,13 Fevrer 1781,1781-01-13,RAABEN,6,Mr. Christoff Cassi di Bergamo f. 4. Mr. Gilbert de Metz.,3638,4649071.txt
3639,13 Fevrer 1781,1781-01-13,RAABEN,6,2 Leipziger Fuhrleuth.,3639,4649071.txt
3640,13 Fevrer 1781,1781-01-13,LEUEN,7,4 Französische Recreut.,3640,4649071.txt
3641,13 Fevrer 1781,1781-01-13,LEUEN,7,4 Lbndl.,3641,4649071.txt
3642,13 Fevrer 1781,1781-01-13,ROESSLI,8,Hr. Jacob Sigel von Eisenberg f. 2.,3642,4649071.txt
3643,13 Fevrer 1781,1781-01-13,ROESSLI,8,Hr. Akermann von Hentschikon f. 2.,3643,4649071.txt
3644,13 Fevrer 1781,1781-01-13,ROESSLI,8,4 Landl.,3644,4649071.txt
3645,13 Fevrer 1781,1781-01-13,SCHWANEN,9,1 Handw.,3645,4649071.txt
3646,14 Fevrer 1781,1781-01-14,SCHWERDT,1,Hr. Gwinner von Vened'g.,3646,4649073.txt
3647,14 Fevrer 1781,1781-01-14,SCHWERDT,1,"Vonweiler von St, Gallen.",3647,4649073.txt
3648,14 Fevrer 1781,1781-01-14,SCHWERDT,1,"Gilbert de Metz,",3648,4649073.txt
3649,14 Fevrer 1781,1781-01-14,SCHWERDT,1,"Näff von Brunnaderen,",3649,4649073.txt
3650,14 Fevrer 1781,1781-01-14,SCHWERDT,1,Heinrich Dietrich von Müllhausen.,3650,4649073.txt
3651,14 Fevrer 1781,1781-01-14,SCHWERDT,1,"Redelmayer, Hr. Real von Regenburg.",3651,4649073.txt
3652,14 Fevrer 1781,1781-01-14,SCHWERDT,1,Sekel-meifter Mayer von Arbon f. 2.,3652,4649073.txt
3653,14 Fevrer 1781,1781-01-14,SCHWERDT,1,Hugard und Sohn von Strafsburg.,3653,4649073.txt
3654,14 Fevrer 1781,1781-01-14,SCHWERDT,1,Vogtmann von Lenzburg.,3654,4649073.txt
3655,14 Fevrer 1781,1781-01-14,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,3655,4649073.txt
3656,14 Fevrer 1781,1781-01-14,STORCHEN,2,1 Handw. 2 Landl.,3656,4649073.txt
3657,14 Fevrer 1781,1781-01-14,ADLER,3,Hr. Merz von Kayſersheim f. 8.,3657,4649073.txt
3658,14 Fevrer 1781,1781-01-14,ADLER,3,Sigmund Hoffstetter von Reutlingen f. 2.,3658,4649073.txt
3659,14 Fevrer 1781,1781-01-14,ADLER,3,2 Landl. 2 Handw.,3659,4649073.txt
3660,14 Fevrer 1781,1781-01-14,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3660,4649073.txt
3661,14 Fevrer 1781,1781-01-14,ROTHAUS,4,Hr. Brix aus Böhmen.,3661,4649073.txt
3662,14 Fevrer 1781,1781-01-14,ROTHAUS,4,Pierre-Marnier de Geneve.,3662,4649073.txt
3663,14 Fevrer 1781,1781-01-14,ROTHAUS,4,Mr. Andreas Caſsatj de Milan,3663,4649073.txt
3664,14 Fevrer 1781,1781-01-14,ROTHAUS,4,Jacob Tünelj von Basel.,3664,4649073.txt
3665,14 Fevrer 1781,1781-01-14,ROTHAUS,4,1 Schwab. 8 Landl.,3665,4649073.txt
3666,14 Fevrer 1781,1781-01-14,HIRSCHEN,5,Hr. Mich. Winckler v. Schlettlingen. f. 3.,3666,4649073.txt
3667,14 Fevrer 1781,1781-01-14,HIRSCHEN,5,Hr. Leonhard Fornaro von Langenlee.,3667,4649073.txt
3668,14 Fevrer 1781,1781-01-14,HIRSCHEN,5,Friederich Stark von Grechingen.,3668,4649073.txt
3669,14 Fevrer 1781,1781-01-14,HIRSCHEN,5,7 Landl.,3669,4649073.txt
3670,14 Fevrer 1781,1781-01-14,RAABEN,6,Mr. Chriſtoff Caſsi di Bergamo f. 4.,3670,4649073.txt
3671,14 Fevrer 1781,1781-01-14,RAABEN,6,Jud Michel Dreyfuſs von End'gen f. 2.,3671,4649073.txt
3672,14 Fevrer 1781,1781-01-14,RAABEN,6,2 Leipziger Fuhrleuth.,3672,4649073.txt
3673,14 Fevrer 1781,1781-01-14,RAABEN,6,2 Landl. 2 Handw.,3673,4649073.txt
3674,14 Fevrer 1781,1781-01-14,LEUEN,7,4 Franzöſiſche Recrut.,3674,4649073.txt
3675,14 Fevrer 1781,1781-01-14,LEUEN,7,1 Handw. 3 Landl.,3675,4649073.txt
3676,14 Fevrer 1781,1781-01-14,ROESSLI,8,Hr. Jacob Sigel von Eisenberg f. 2.,3676,4649073.txt
3677,14 Fevrer 1781,1781-01-14,ROESSLI,8,Provent von Nekars-Ulm.,3677,4649073.txt
3678,14 Fevrer 1781,1781-01-14,ROESSLI,8,Morell de Savoye. 3 Landl.,3678,4649073.txt
3679,14 Fevrer 1781,1781-01-14,SCHWANEN,9,2 Landl. 2 Handw.,3679,4649073.txt
3680,15 Fevrier 1781,1781-01-15,SCHWERDT,1,"Hr. Gwinner von Venedig,",3680,4649075.txt
3681,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Land-Ammann Gachet von Frauenfeld.,3681,4649075.txt
3682,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Wellauer von Stein.,3682,4649075.txt
3683,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Gilbert de Metz.,3683,4649075.txt
3684,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Redelmayer. Hr. Real von Regenspurg.,3684,4649075.txt
3685,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Sekel-meister Mayer von Arbon f. 2.,3685,4649075.txt
3686,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Hugard und Sohn von Strasburg.,3686,4649075.txt
3687,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Vogtmann von Lenzburg.,3687,4649075.txt
3688,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Joh. Schweitzer von Griesenberg f. 3.,3688,4649075.txt
3689,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Muoller von Müllheim.,3689,4649075.txt
3690,15 Fevrier 1781,1781-01-15,SCHWERDT,1,Ein Frankfuhrer Fuhrmann. f. 2.,3690,4649075.txt
3691,15 Fevrier 1781,1781-01-15,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,3691,4649075.txt
3692,15 Fevrier 1781,1781-01-15,STORCHEN,2,Jacob Naft von Heilbrunn f. 2.,3692,4649075.txt
3693,15 Fevrier 1781,1781-01-15,STORCHEN,2,Jean Pierre Pfalz von Zweybriiken f. 3.,3693,4649075.txt
3694,15 Fevrier 1781,1781-01-15,STORCHEN,2,Ca par Ehrismann von Buel f. 2.,3694,4649075.txt
3695,15 Fevrier 1781,1781-01-15,STORCHEN,2,Christina Sägin von Richenau.,3695,4649075.txt
3696,15 Fevrier 1781,1781-01-15,STORCHEN,2,4 Handw. 2 Landl. 18 Schwaben.,3696,4649075.txt
3697,15 Fevrier 1781,1781-01-15,ADLER,3,Hr. Merz von Kaysersheim f. 3.,3697,4649075.txt
3698,15 Fevrier 1781,1781-01-15,ADLER,3,Sigmund Hoffstetter von Reutlingen f. 2.,3698,4649075.txt
3699,15 Fevrier 1781,1781-01-15,ADLER,3,"Jacob Grassel von Augspurg,",3699,4649075.txt
3700,15 Fevrier 1781,1781-01-15,ADLER,3,8 Schwaben. 16 Landl.,3700,4649075.txt
3701,15 Fevrier 1781,1781-01-15,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3701,4649075.txt
3702,15 Fevrier 1781,1781-01-15,ROTHAUS,4,Pierre Marmier de Geneve.,3702,4649075.txt
3703,15 Fevrier 1781,1781-01-15,ROTHAUS,4,Mr. Andreas Cassatj de Milan,3703,4649075.txt
3704,15 Fevrier 1781,1781-01-15,ROTHAUS,4,Jacob Tömelj von Basel.,3704,4649075.txt
3705,15 Fevrier 1781,1781-01-15,ROTHAUS,4,Fisch von Herisau f. 2.,3705,4649075.txt
3706,15 Fevrier 1781,1781-01-15,ROTHAUS,4,2 Handw. 3 Landl.,3706,4649075.txt
3707,15 Fevrier 1781,1781-01-15,HIRSCHEN,5,Hr. Mich. Winckler v. Schlett[i]ngen. f. 3.,3707,4649075.txt
3708,15 Fevrier 1781,1781-01-15,HIRSCHEN,5,12 Schwaben. 3 Landl.,3708,4649075.txt
3709,15 Fevrier 1781,1781-01-15,RAABEN,6,Mr. Christoff Cassi di Bergamo f. 4.,3709,4649075.txt
3710,15 Fevrier 1781,1781-01-15,RAABEN,6,3 Landl.,3710,4649075.txt
3711,15 Fevrier 1781,1781-01-15,LEUEN,7,Hr. Gottfried Martin aus Böhmen f. 2.,3711,4649075.txt
3712,15 Fevrier 1781,1781-01-15,LEUEN,7,Joh. Hafer von Bottikoffen.,3712,4649075.txt
3713,15 Fevrier 1781,1781-01-15,LEUEN,7,2 Handw. 4 Landl.,3713,4649075.txt
3714,15 Fevrier 1781,1781-01-15,ROESSLI,8,Hr. Jacob Sigel von Eisenberg f. 2.,3714,4649075.txt
3715,15 Fevrier 1781,1781-01-15,ROESSLI,8,Provent von Nekars-Ulm.,3715,4649075.txt
3716,15 Fevrier 1781,1781-01-15,ROESSLI,8,Morell de Savoye. 6 Landl.,3716,4649075.txt
3717,15 Fevrier 1781,1781-01-15,ROESSLI,8,2 Brisgäuer Tuchhändler.,3717,4649075.txt
3718,15 Fevrier 1781,1781-01-15,SCHWANEN,9,1 Handw. 2 Landl.,3718,4649075.txt
3719,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Hr. Gwinner von Venedig.,3719,4649077.txt
3720,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Gilbert de Metz.,3720,4649077.txt
3721,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Redelmayer. Hr. Real von Regenfpurg.,3721,4649077.txt
3722,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Sekel-meifter Mayer von Arbon f. 2.,3722,4649077.txt
3723,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Vogtmann von Lenzburg.,3723,4649077.txt
3724,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Muoffer von Mülheim.,3724,4649077.txt
3725,16 Fevrier 1781,1781-01-16,SCHWERDT,1,Dürr von Strafsburg.,3725,4649077.txt
3726,16 Fevrier 1781,1781-01-16,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 2.,3726,4649077.txt
3727,16 Fevrier 1781,1781-01-16,STORCHEN,2,Jacob Naft von Heilbrunn f. 3.,3727,4649077.txt
3728,16 Fevrier 1781,1781-01-16,STORCHEN,2,Jean Pierre Pfalz von Zweybrüken f. 3.,3728,4649077.txt
3729,16 Fevrier 1781,1781-01-16,STORCHEN,2,Pierre Concordan de Barcelonette f. 2.,3729,4649077.txt
3730,16 Fevrier 1781,1781-01-16,ADLER,3,Hr. Merz von Kayfersheim f. 8.,3730,4649077.txt
3731,16 Fevrier 1781,1781-01-16,ADLER,3,Jacob Graffel von Augfpurg.,3731,4649077.txt
3732,16 Fevrier 1781,1781-01-16,ADLER,3,2 Landl.            5 Handw.,3732,4649077.txt
3733,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Mr. Cottinj de Lombard f. 3.,3733,4649077.txt
3734,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Pierre Marnier de Geneve.,3734,4649077.txt
3735,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Mr. Andreas Caffatj de Milan.,3735,4649077.txt
3736,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Jacob Tömelj von Basel.,3736,4649077.txt
3737,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Fisch von Herisau f. 2.,3737,4649077.txt
3738,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Vit Schmid von Bublikon.,3738,4649077.txt
3739,16 Fevrier 1781,1781-01-16,ROTHAUS,4,Undervogt Gaillmann von Wollenschweil.,3739,4649077.txt
3740,16 Fevrier 1781,1781-01-16,ROTHAUS,4,1 Schwab.        3 Handw.        4 Landl.,3740,4649077.txt
3741,16 Fevrier 1781,1781-01-16,HIRSCHEN,5,Hr. Mich. Winckler v. Schlettlingen. f. 3.,3741,4649077.txt
3742,16 Fevrier 1781,1781-01-16,HIRSCHEN,5,4 Landl.,3742,4649077.txt
3743,16 Fevrier 1781,1781-01-16,RAABEN,6,Mr. Chriftoff Caffi di Bergamo f. 4.,3743,4649077.txt
3744,16 Fevrier 1781,1781-01-16,RAABEN,6,Lieut. Uhr von Meling n.  & 4 Recrouten.,3744,4649077.txt
3745,16 Fevrier 1781,1781-01-16,RAABEN,6,Gömenisch aus Bündten f. 5.,3745,4649077.txt
3746,16 Fevrier 1781,1781-01-16,RAABEN,6,3 Landl.        4 Handw.,3746,4649077.txt
3747,16 Fevrier 1781,1781-01-16,LEUEN,7,Hr. Gottfried Martin aus Böhmen f. 2.,3747,4649077.txt
3748,16 Fevrier 1781,1781-01-16,LEUEN,7,2 Holländische Sergent.  & 13 Recrouten.,3748,4649077.txt
3749,16 Fevrier 1781,1781-01-16,LEUEN,7,1 Französischer Recrut.,3749,4649077.txt
3750,16 Fevrier 1781,1781-01-16,LEUEN,7,5 Landl.,3750,4649077.txt
3751,16 Fevrier 1781,1781-01-16,ROESSLI,8,Hr. Berchtold aus Tyrol f. 2.,3751,4649077.txt
3752,16 Fevrier 1781,1781-01-16,ROESSLI,8,Provent von Nekars-Ulm.,3752,4649077.txt
3753,16 Fevrier 1781,1781-01-16,ROESSLI,8,Morell de Savoye.            2 Landl.,3753,4649077.txt
3754,16 Fevrier 1781,1781-01-16,ROESSLI,8,1 Brisgäuer Tuchhändler.,3754,4649077.txt
3755,16 Fevrier 1781,1781-01-16,ROESSLI,8,Ein Strafsburger Fuhrmann.,3755,4649077.txt
3756,16 Fevrier 1781,1781-01-16,SCHWANEN,9,Hr. Döppeler von Tägerfelden f. 3.,3756,4649077.txt
3757,16 Fevrier 1781,1781-01-16,SCHWANEN,9,7 Landl.,3757,4649077.txt
3758,18 Fevrier 1781,1781-01-18,SCHWERDT,1,"Hr. Sayler. Jkr. Stockar. Hr. Miller v. Schaffhausen,",3758,4649079.txt
3759,18 Fevrier 1781,1781-01-18,SCHWERDT,1,"Gilbert de Metz,",3759,4649079.txt
3760,18 Fevrier 1781,1781-01-18,SCHWERDT,1,Redelmayer. Hr. Real von Regenfpurg.,3760,4649079.txt
3761,18 Fevrier 1781,1781-01-18,SCHWERDT,1,Sekel-meifter Mayer von Arbon.,3761,4649079.txt
3762,18 Fevrier 1781,1781-01-18,SCHWERDT,1,Dürr. Hr. Hoffmann von Strafsburg.,3762,4649079.txt
3763,18 Fevrier 1781,1781-01-18,SCHWERDT,1,Le Conseiller Chollet de Fryburg.,3763,4649079.txt
3764,18 Fevrier 1781,1781-01-18,SCHWERDT,1,Hänzel aus Sachsen. 12 Landl.,3764,4649079.txt
3765,18 Fevrier 1781,1781-01-18,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 2.,3765,4649079.txt
3766,18 Fevrier 1781,1781-01-18,STORCHEN,2,Jacob Naff von Heilbrunn f. 3.,3766,4649079.txt
3767,18 Fevrier 1781,1781-01-18,STORCHEN,2,Pierre Concordan de Barcelonette f. 2.,3767,4649079.txt
3768,18 Fevrier 1781,1781-01-18,STORCHEN,2,2 St. Galler & 1 Basler Fuhrmannen.,3768,4649079.txt
3769,18 Fevrier 1781,1781-01-18,STORCHEN,2,4 Landl. 2 Handw.,3769,4649079.txt
3770,18 Fevrier 1781,1781-01-18,ADLER,3,2 Handw.,3770,4649079.txt
3771,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Mr. Faffanne de Lombard f. 3.,3771,4649079.txt
3772,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Pierre Marmier de Geneve.,3772,4649079.txt
3773,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Mr. Andreas Caffati de Milan,3773,4649079.txt
3774,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Jacob Tömelj von Basel.,3774,4649079.txt
3775,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Michael Fischer von Bernhausen f. 2.,3775,4649079.txt
3776,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Heinrich Hornspan aus Weftphalen f. 2.,3776,4649079.txt
3777,18 Fevrier 1781,1781-01-18,ROTHAUS,4,Dürrmüller von St. Gallen.,3777,4649079.txt
